,word,code,full_code,cluster
445,нажать,2.3.2.3,2.3.2.3.1.3.,0
446,назначить,2.3.2.3,2.3.2.3.1.1.,4
447,найти,2.3.2.1,2.3.2.1.2.1.,6
448,найти,2.3.2.1,2.3.2.1.3.1.,6
449,наказать,2.3.2.3,2.3.2.3.1.1.,1
450,налечь,2.3.2.3,2.3.2.3.1.3.,1
451,намаяться,2.3.2.2,2.3.2.2.2.3.4.1.,1
452,намереваться,2.3.2.3,2.3.2.3.1.4.,1
453,наметить,2.3.2.1,2.3.2.1.2.5.,3
454,наметить,2.3.2.3,2.3.2.3.1.4.,3
455,намучиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
456,намылиться,2.3.2.3,2.3.2.3.1.4.,1
457,наплевать,2.3.2.2,2.3.2.2.2.3.3.,1
458,наполнить,2.3.2.2,2.3.2.2.2.1.1.2.,0
459,напомнить,2.3.2.1,2.3.2.1.5.1.,5
460,направить,2.3.2.3,2.3.2.3.1.2.1.2.,3
461,напустить,2.3.2.3,2.3.2.3.1.2.1.2.,1
462,нарадоваться,2.3.2.2,2.3.2.2.2.2.1.1.,1
463,насесть,2.3.2.3,2.3.2.3.1.3.,1
464,насиловать,2.3.2.3,2.3.2.3.1.3.,1
465,наскучить,2.3.2.2,2.3.2.2.2.3.2.2.,1
466,насладиться,2.3.2.2,2.3.2.2.2.2.1.1.,1
467,насторожиться,2.3.2.2,2.3.2.2.2.3.5.1.,1
468,настоять,2.3.2.3,2.3.2.3.1.1.,3
469,настрадаться,2.3.2.2,2.3.2.2.2.3.4.1.,1
470,настроить,2.3.2.3,2.3.2.3.2.2.,3
471,натерпеться,2.3.2.3,2.3.2.3.4.,1
472,наткнуться,2.3.2.1,2.3.2.1.3.1.,0
473,натолкнуть,2.3.2.3,2.3.2.3.2.2.,3
474,натолкнуться,2.3.2.1,2.3.2.1.3.1.,0
475,находить,2.3.2.1,2.3.2.1.3.1.,6
476,нацелить,2.3.2.3,2.3.2.3.1.5.,3
477,начертать,2.3.2.3,2.3.2.3.1.1.,3
478,начхать,2.3.2.2,2.3.2.2.2.3.3.,1
479,невзлюбить,2.3.2.2,2.3.2.2.2.3.1.,1
480,неволить,2.3.2.3,2.3.2.3.1.3.,1
481,негодовать,2.3.2.2,2.3.2.2.2.3.7.1.,1
482,недолюбливать,2.3.2.2,2.3.2.2.2.3.2.1.,1
483,недооценить,2.3.2.1,2.3.2.1.2.6.,3
484,недоумевать,2.3.2.2,2.3.2.2.2.1.2.1.,1
485,нежить,2.3.2.2,2.3.2.2.3.1.2.,1
486,неистовствовать,2.3.2.2,2.3.2.2.2.1.1.1.,1
487,ненавидеть,2.3.2.2,2.3.2.2.2.3.1.,1
488,нервировать,2.3.2.2,2.3.2.2.2.3.5.2.,1
489,нервничать,2.3.2.2,2.3.2.2.2.3.5.1.,1
490,никнуть,2.3.2.2,2.3.2.2.3.3.1.,1
491,норовить,2.3.2.3,2.3.2.3.3.,1
492,нравиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
493,обалдеть,2.3.2.2,2.3.2.2.2.1.2.1.,1
494,обворожить,2.3.2.2,2.3.2.2.2.2.1.2.,1
495,обдумать,2.3.2.1,2.3.2.1.2.2.,5
496,обезоружить,2.3.2.3,2.3.2.3.1.3.,0
497,обезуметь,2.3.2.2,2.3.2.2.4.2.2.,1
498,обескуражить,2.3.2.2,2.3.2.2.2.1.2.2.,1
499,обеспамятеть,2.3.2.2,2.3.2.2.4.2.2.,1
500,обещать,2.3.2.1,2.3.2.1.6.4.,1
501,обидеть,2.3.2.2,2.3.2.2.2.3.6.2.,1
502,обидеться,2.3.2.2,2.3.2.2.2.3.6.1.,1
503,облегчить,2.3.2.2,2.3.2.2.3.2.2.,3
504,обмануть,2.3.2.1,2.3.2.1.6.4.,1
505,обмереть,2.3.2.2,2.3.2.2.2.1.2.1.,1
506,обмозговать,2.3.2.1,2.3.2.1.2.2.,1
507,обнадежить,2.3.2.1,2.3.2.1.6.4.,1
508,обнаружить,2.3.2.1,2.3.2.1.3.1.,6
509,обожать,2.3.2.2,2.3.2.2.2.2.2.1.,1
510,обожать,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
511,обожествлять,2.3.2.2,2.3.2.2.2.2.2.1.,1
512,обозлиться,2.3.2.2,2.3.2.2.2.3.7.1.,1
513,обозреть,2.3.2.1,2.3.2.1.3.1.,1
514,обомлеть,2.3.2.2,2.3.2.2.2.1.2.1.,1
515,обратить,2.3.2.3,2.3.2.3.2.2.,3
516,обречь,2.3.2.3,2.3.2.3.1.3.,1
517,обследовать,2.3.2.1,2.3.2.1.3.1.,0
518,обуздать,2.3.2.3,2.3.2.3.1.8.,0
519,обуять,2.3.2.2,2.3.2.2.3.3.2.,1
520,объяснить,2.3.2.1,2.3.2.1.3.3.,5
521,обязать,2.3.2.3,2.3.2.3.1.5.,1
522,овладеть,2.3.2.1,2.3.2.1.3.1.,0
523,оглянуться,2.3.2.1,2.3.2.1.5.1.,1
524,огорошить,2.3.2.2,2.3.2.2.2.1.2.2.,1
525,огорчить,2.3.2.2,2.3.2.2.3.4.2.,1
526,огорчиться,2.3.2.2,2.3.2.2.3.4.1.,1
527,одобрить,2.3.2.3,2.3.2.3.1.6.1.,4
528,одобрить,2.3.2.3,2.3.2.3.1.7.1.,4
529,одолеть,2.3.2.1,2.3.2.1.3.1.,0
530,одолеть,2.3.2.2,2.3.2.2.3.3.2.,0
531,одолеть,2.3.2.3,2.3.2.3.1.8.,0
532,одуматься,2.3.2.1,2.3.2.1.3.3.,1
533,одуматься,2.3.2.3,2.3.2.3.1.4.,1
534,одухотворить,2.3.2.2,2.3.2.2.2.2.1.2.,1
535,одушевить,2.3.2.2,2.3.2.2.2.1.1.2.,1
536,одушевиться,2.3.2.2,2.3.2.2.2.1.1.1.,1
537,ожесточить,2.3.2.2,2.3.2.2.2.3.7.2.,1
538,ожидать,2.3.2.1,2.3.2.1.6.4.,3
539,озабочивать,2.3.2.2,2.3.2.2.2.3.5.2.,1
540,озадачить,2.3.2.2,2.3.2.2.2.1.2.2.,1
541,озадачить,2.3.2.3,2.3.2.3.1.5.,1
542,озарить,2.3.2.1,2.3.2.1.2.5.,1
543,озлобить,2.3.2.2,2.3.2.2.2.3.7.2.,1
544,озлобиться,2.3.2.2,2.3.2.2.4.3.,1
545,околдовать,2.3.2.2,2.3.2.2.2.2.1.2.,1
546,окрылить,2.3.2.2,2.3.2.2.2.2.1.2.,1
547,окунуться,2.3.2.1,2.3.2.1.4.2.,1
548,омрачить,2.3.2.2,2.3.2.2.3.4.2.,3
549,опасаться,2.3.2.2,2.3.2.2.2.3.5.1.,3
550,опешить,2.3.2.2,2.3.2.2.2.1.2.1.,1
551,оплакать,2.3.2.2,2.3.2.2.3.4.1.,1
552,опознать,2.3.2.1,2.3.2.1.3.2.,0
553,ополоуметь,2.3.2.2,2.3.2.2.4.2.2.,1
554,опомниться,2.3.2.1,2.3.2.1.3.3.,1
555,опорочить,2.3.2.2,2.3.2.2.2.3.2.1.,1
556,опостылеть,2.3.2.2,2.3.2.2.2.3.2.2.,1
557,определить,2.3.2.1,2.3.2.1.3.1.,5
558,определить,2.3.2.3,2.3.2.3.1.1.,5
559,определить,2.3.2.3,2.3.2.3.1.4.,5
560,определить,2.3.2.3,2.3.2.3.1.5.,5
561,определиться,2.3.2.3,2.3.2.3.1.4.,3
562,определять,2.3.2.3,2.3.2.3.1.4.,5
563,определять,2.3.2.3,2.3.2.3.1.5.,5
564,опровергнуть,2.3.2.3,2.3.2.3.1.7.2.,3
565,опротиветь,2.3.2.2,2.3.2.2.2.3.2.2.,1
566,опустошить,2.3.2.2,2.3.2.2.2.3.4.2.,0
567,ориентировать,2.3.2.3,2.3.2.3.2.2.,3
568,ориентироваться,2.3.2.1,2.3.2.1.3.1.,5
569,осатанеть,2.3.2.2,2.3.2.2.2.3.2.2.,1
570,осатанеть,2.3.2.2,2.3.2.2.4.3.,1
571,освежить,2.3.2.1,2.3.2.1.5.1.,1
572,освоить,2.3.2.1,2.3.2.1.3.1.,3
573,освятить,2.3.2.2,2.3.2.2.2.2.4.,0
574,оседлать,2.3.2.3,2.3.2.3.1.3.,0
575,осенить,2.3.2.1,2.3.2.1.2.1.,1
576,осилить,2.3.2.1,2.3.2.1.3.1.,1
577,осилить,2.3.2.3,2.3.2.3.1.8.,1
578,оскорбить,2.3.2.2,2.3.2.2.2.3.4.2.,1
579,оскорбиться,2.3.2.2,2.3.2.2.2.3.6.1.,1
580,оскудевать,2.3.2.2,2.3.2.2.4.2.2.,1
581,ослабевать,2.3.2.2,2.3.2.2.4.1.,1
582,ослепить,2.3.2.2,2.3.2.2.2.1.1.2.,1
583,осмелиться,2.3.2.3,2.3.2.3.1.4.,1
584,осознать,2.3.2.1,2.3.2.1.3.3.,5
585,оставить,2.3.2.3,2.3.2.3.1.3.,0
586,остановить,2.3.2.3,2.3.2.3.1.3.,0
587,остановить,2.3.2.3,2.3.2.3.1.6.2.,0
588,остановиться,2.3.2.1,2.3.2.1.4.1.,0
589,остановиться,2.3.2.3,2.3.2.3.1.4.,0
590,остервенеть,2.3.2.2,2.3.2.2.2.3.7.1.,1
591,остервениться,2.3.2.2,2.3.2.2.2.3.7.1.,1
592,остолбенеть,2.3.2.2,2.3.2.2.4.1.,1
593,осточертеть,2.3.2.2,2.3.2.2.2.3.2.2.,1
594,остудить,2.3.2.2,2.3.2.2.3.2.2.,1
595,остыть,2.3.2.2,2.3.2.2.2.3.2.1.,1
596,остыть,2.3.2.2,2.3.2.2.3.2.1.,1
597,остыть,2.3.2.2,2.3.2.2.3.3.1.,1
598,осудить,2.3.2.1,2.3.2.1.2.6.,3
599,осудить,2.3.2.3,2.3.2.3.1.3.,3
600,осчастливить,2.3.2.2,2.3.2.2.2.2.1.2.,1
601,осязать,2.3.2.1,2.3.2.1.3.3.,1
602,отбиться,2.3.2.3,2.3.2.3.1.7.2.,0
603,отбросить,2.3.2.3,2.3.2.3.1.7.2.,0
604,отважиться,2.3.2.3,2.3.2.3.1.4.,1
605,отведать,2.3.2.1,2.3.2.1.3.1.,1
606,отвергать,2.3.2.1,2.3.2.1.2.6.,3
607,отвергнуть,2.3.2.3,2.3.2.3.1.7.2.,3
608,отвести,2.3.2.3,2.3.2.3.1.2.2.,0
609,отвести,2.3.2.3,2.3.2.3.1.7.2.,0
610,отвлечь,2.3.2.1,2.3.2.1.2.1.,0
611,отвлечься,2.3.2.1,2.3.2.1.2.1.,1
612,отгадать,2.3.2.1,2.3.2.1.2.5.,5
613,отдаться,2.3.2.1,2.3.2.1.4.2.,1
614,отказать,2.3.2.1,2.3.2.1.2.6.,3
615,отказать,2.3.2.3,2.3.2.3.1.7.2.,3
616,отказаться,2.3.2.3,2.3.2.3.1.7.2.,3
617,отказываться,2.3.2.3,2.3.2.3.1.7.2.,1
618,откинуть,2.3.2.3,2.3.2.3.1.7.2.,0
619,отклонить,2.3.2.3,2.3.2.3.1.3.,4
620,отклонить,2.3.2.3,2.3.2.3.1.7.2.,4
621,отклониться,2.3.2.1,2.3.2.1.2.3.,0
622,отклонять,2.3.2.3,2.3.2.3.1.3.,3
623,отклонять,2.3.2.3,2.3.2.3.1.7.2.,3
624,отключиться,2.3.2.1,2.3.2.1.2.3.,1
625,открещиваться,2.3.2.3,2.3.2.3.1.7.2.,1
626,открывать,2.3.2.1,2.3.2.1.3.1.,5
627,открывать,2.3.2.3,2.3.2.3.1.6.1.,5
628,открыть,2.3.2.1,2.3.2.1.3.1.,0
629,открыть,2.3.2.3,2.3.2.3.1.6.1.,0
630,отлечь,2.3.2.2,2.3.2.2.3.2.1.,1
631,отменить,2.3.2.3,2.3.2.3.1.4.,4
632,отмести,2.3.2.3,2.3.2.3.1.7.2.,1
633,отметить,2.3.2.1,2.3.2.1.4.1.,5
634,отмечать,2.3.2.1,2.3.2.1.4.1.,5
635,отмучиться,2.3.2.2,2.3.2.2.2.3.4.1.,1
636,отнести,2.3.2.1,2.3.2.1.2.6.,3
637,отнестись,2.3.2.1,2.3.2.1.2.6.,3
638,отогнать,2.3.2.3,2.3.2.3.1.2.1.1.,0
639,отогреть,2.3.2.2,2.3.2.2.3.2.2.,1
640,отозваться,2.3.2.2,2.3.2.2.2.2.3.2.1.,3
641,отойти,2.3.2.2,2.3.2.2.3.2.1.,0
642,оторопеть,2.3.2.2,2.3.2.2.2.1.2.1.,1
643,отослать,2.3.2.3,2.3.2.3.1.2.1.2.,0
644,отпечататься,2.3.2.1,2.3.2.1.5.1.,1
645,отправить,2.3.2.3,2.3.2.3.1.2.1.2.,0
646,отправляться,2.3.2.1,2.3.2.1.2.1.,0
647,отпугнуть,2.3.2.2,2.3.2.2.2.3.2.2.,3
648,отпугнуть,2.3.2.2,2.3.2.2.2.3.5.2.,3
649,отпугнуть,2.3.2.2,2.3.2.2.2.3.6.2.,3
650,отпугнуть,2.3.2.3,2.3.2.3.1.2.1.3.,3
651,отравить,2.3.2.2,2.3.2.2.2.3.4.2.,1
652,отрезвить,2.3.2.2,2.3.2.2.3.2.2.,1
653,отрезвиться,2.3.2.2,2.3.2.2.3.2.1.,1
654,отрезвиться,2.3.2.2,2.3.2.2.4.2.1.,1
655,отречься,2.3.2.3,2.3.2.3.1.7.2.,3
656,отрешиться,2.3.2.1,2.3.2.1.2.3.,1
657,отринуть,2.3.2.3,2.3.2.3.1.7.2.,1
658,отрицать,2.3.2.1,2.3.2.1.2.6.,5
659,отрядить,2.3.2.3,2.3.2.3.1.2.1.2.,0
660,отслеживать,2.3.2.1,2.3.2.1.3.1.,5
661,отступить,2.3.2.3,2.3.2.3.1.7.2.,0
662,отступиться,2.3.2.3,2.3.2.3.1.7.2.,1
663,оттолкнуть,2.3.2.2,2.3.2.2.2.3.2.2.,0
664,отчаяться,2.3.2.2,2.3.2.2.2.3.4.1.,1
665,отчаяться,2.3.2.2,2.3.2.2.3.4.1.,1
666,отягощать,2.3.2.2,2.3.2.2.2.3.4.2.,1
667,охватить,2.3.2.2,2.3.2.2.2.1.1.2.,0
668,охладеть,2.3.2.2,2.3.2.2.4.1.,1
669,охладить,2.3.2.2,2.3.2.2.2.3.2.2.,3
670,охладить,2.3.2.2,2.3.2.2.3.2.2.,3
671,охладиться,2.3.2.2,2.3.2.2.2.3.2.1.,1
672,охладиться,2.3.2.2,2.3.2.2.4.1.,1
673,охотиться,2.3.2.3,2.3.2.3.3.,1
674,оценить,2.3.2.1,2.3.2.1.2.6.,5
675,очаровать,2.3.2.2,2.3.2.2.2.2.1.2.,1
676,очаровывать,2.3.2.2,2.3.2.2.2.2.1.2.,1
677,очеловечить,2.3.2.2,2.3.2.2.2.2.2.2.,1
678,очистить,2.3.2.2,2.3.2.2.3.2.2.,0
679,очиститься,2.3.2.2,2.3.2.2.3.2.1.,1
680,очуметь,2.3.2.2,2.3.2.2.4.2.2.,1
681,ошарашить,2.3.2.2,2.3.2.2.2.1.2.2.,1
682,ошеломить,2.3.2.2,2.3.2.2.2.1.2.2.,1
683,памятовать,2.3.2.1,2.3.2.1.5.1.,1
684,перебеситься,2.3.2.2,2.3.2.2.2.3.7.1.,1
685,переболеть,2.3.2.2,2.3.2.2.3.2.1.,1
686,перебрать,2.3.2.1,2.3.2.1.2.3.,1
687,перебрать,2.3.2.1,2.3.2.1.3.1.,1
688,перевалить,2.3.2.3,2.3.2.3.1.5.,0
689,переварить,2.3.2.1,2.3.2.1.3.1.,1
690,перевернуть,2.3.2.1,2.3.2.1.3.1.,0
691,перевернуть,2.3.2.2,2.3.2.2.2.1.1.2.,0
692,переволноваться,2.3.2.2,2.3.2.2.2.3.5.1.,1
693,перегнать,2.3.2.3,2.3.2.3.1.2.2.,0
694,перегореть,2.3.2.2,2.3.2.2.4.3.,1
695,перегрузить,2.3.2.3,2.3.2.3.1.5.,1
696,передоверить,2.3.2.3,2.3.2.3.1.5.,1
697,передумать,2.3.2.1,2.3.2.1.2.1.,1
698,передумать,2.3.2.3,2.3.2.3.1.4.,1
699,переживать,2.3.2.2,2.3.2.2.2.3.4.1.,1
700,переживать,2.3.2.2,2.3.2.2.2.3.5.1.,1
701,пережить,2.3.2.2,2.3.2.2.2.1.1.1.,1
702,пережить,2.3.2.3,2.3.2.3.4.,1
703,перезабыть,2.3.2.1,2.3.2.1.5.2.,1
704,переиграть,2.3.2.3,2.3.2.3.1.4.,0
705,перейти,2.3.2.1,2.3.2.1.1.,0
706,переключить,2.3.2.1,2.3.2.1.4.1.,3
707,переключиться,2.3.2.1,2.3.2.1.4.1.,3
708,переложить,2.3.2.3,2.3.2.3.1.5.,0
709,переломать,2.3.2.3,2.3.2.3.1.3.,1
710,переломить,2.3.2.3,2.3.2.3.1.8.,0
711,переломить,2.3.2.3,2.3.2.3.4.,0
712,перенести,2.3.2.3,2.3.2.3.4.,0
713,перенестись,2.3.2.1,2.3.2.1.2.4.2.,0
714,перенять,2.3.2.1,2.3.2.1.3.2.,3
715,переоценить,2.3.2.1,2.3.2.1.2.6.,3
716,перепоручить,2.3.2.3,2.3.2.3.1.5.,1
717,перепугать,2.3.2.2,2.3.2.2.2.3.5.2.,1
718,перепугаться,2.3.2.2,2.3.2.2.2.3.5.1.,1
719,пересилить,2.3.2.3,2.3.2.3.1.8.,1
720,переслать,2.3.2.3,2.3.2.3.1.2.2.,3
721,пересмотреть,2.3.2.1,2.3.2.1.2.6.,3
722,перестрадать,2.3.2.2,2.3.2.2.2.3.4.1.,1
723,перетерпеть,2.3.2.3,2.3.2.3.4.,1
724,переубедить,2.3.2.1,2.3.2.1.6.2.,1
725,перечувствовать,2.3.2.2,2.3.2.2.1.,1
726,петь,2.3.2.2,2.3.2.2.2.2.1.1.,1
727,печалить,2.3.2.2,2.3.2.2.3.4.2.,1
728,печалиться,2.3.2.2,2.3.2.2.3.4.1.,1
729,плакать,2.3.2.2,2.3.2.2.3.4.1.,1
730,пламенеть,2.3.2.2,2.3.2.2.2.1.1.1.,1
731,планирование,2.3.2.3,2.3.2.3.1.4.,3
732,планировать,2.3.2.3,2.3.2.3.1.4.,3
733,плевать,2.3.2.2,2.3.2.2.2.3.3.,1
734,пленить,2.3.2.2,2.3.2.2.2.2.1.2.,0
735,побаиваться,2.3.2.2,2.3.2.2.2.3.5.1.,1
736,победить,2.3.2.3,2.3.2.3.1.8.,0
737,побороть,2.3.2.3,2.3.2.3.1.8.,0
738,побудить,2.3.2.3,2.3.2.3.2.1.,3
739,побуждать,2.3.2.3,2.3.2.3.2.1.,1
740,повелевать,2.3.2.3,2.3.2.3.1.1.,1
741,повторить,2.3.2.1,2.3.2.1.5.1.,3
742,повязать,2.3.2.3,2.3.2.3.1.3.,1
743,поглотить,2.3.2.1,2.3.2.1.4.2.,0
744,погонять,2.3.2.3,2.3.2.3.1.2.1.1.,1
745,погонять,2.3.2.3,2.3.2.3.2.3.,1
746,подавить,2.3.2.2,2.3.2.2.2.3.4.2.,0
747,подавить,2.3.2.2,2.3.2.2.3.3.2.,0
748,подавить,2.3.2.3,2.3.2.3.1.3.,0
749,подавить,2.3.2.3,2.3.2.3.1.8.,0
750,податься,2.3.2.3,2.3.2.3.1.7.1.,1
751,подбить,2.3.2.3,2.3.2.3.2.1.,0
752,подвигнуть,2.3.2.3,2.3.2.3.2.2.,1
753,подглядеть,2.3.2.1,2.3.2.1.3.1.,1
754,подгонять,2.3.2.3,2.3.2.3.2.3.,1
755,поддаться,2.3.2.3,2.3.2.3.1.7.1.,3
756,поддержание,2.3.2.3,2.3.2.3.1.7.1.,3
757,поддержать,2.3.2.3,2.3.2.3.1.7.1.,3
758,поддерживать,2.3.2.3,2.3.2.3.1.7.1.,3
759,поджать,2.3.2.3,2.3.2.3.1.3.,1
760,поджечь,2.3.2.3,2.3.2.3.2.1.,0
761,подзабыть,2.3.2.1,2.3.2.1.5.2.,1
762,подметить,2.3.2.1,2.3.2.1.4.1.,5
763,подмывать,2.3.2.3,2.3.2.3.3.,1
764,поднажать,2.3.2.3,2.3.2.3.1.3.,1
765,поднять,2.3.2.3,2.3.2.3.1.3.,2
766,поднять,2.3.2.3,2.3.2.3.2.1.,2
767,подогнать,2.3.2.3,2.3.2.3.1.2.2.,0
768,подогреть,2.3.2.2,2.3.2.2.2.1.1.2.,1
769,подозревать,2.3.2.1,2.3.2.1.2.5.,5
770,подослать,2.3.2.3,2.3.2.3.1.2.1.2.,1
771,подразумевать,2.3.2.1,2.3.2.1.2.5.,3
772,подразумеваться,2.3.2.1,2.3.2.1.2.5.,1
773,подружиться,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
774,подсмотреть,2.3.2.1,2.3.2.1.3.1.,1
775,подстегнуть,2.3.2.3,2.3.2.3.2.3.,3
776,подстрекнуть,2.3.2.3,2.3.2.3.2.1.,1
777,подтвердить,2.3.2.3,2.3.2.3.1.7.1.,3
778,подтолкнуть,2.3.2.3,2.3.2.3.2.1.,3
779,подтолкнуть,2.3.2.3,2.3.2.3.2.3.,3
780,подумать,2.3.2.1,2.3.2.1.2.1.,5
781,подумывать,2.3.2.3,2.3.2.3.1.4.,1
782,подхватить,2.3.2.1,2.3.2.1.3.1.,0
783,подхлестнуть,2.3.2.3,2.3.2.3.2.3.,1
784,подчинить,2.3.2.3,2.3.2.3.1.3.,0
785,позабыть,2.3.2.1,2.3.2.1.5.2.,1
786,позволить,2.3.2.3,2.3.2.3.1.6.1.,1
787,позволять,2.3.2.3,2.3.2.3.1.6.1.,1
788,познать,2.3.2.1,2.3.2.1.3.1.,5
789,показаться,2.3.2.2,2.3.2.2.2.2.3.1.1.,0
790,поклоняться,2.3.2.2,2.3.2.2.2.2.2.1.,1
791,поклоняться,2.3.2.2,2.3.2.2.2.2.4.,1
792,покорить,2.3.2.2,2.3.2.2.2.2.2.2.,0
793,покорить,2.3.2.3,2.3.2.3.1.3.,0
794,полагать,2.3.2.1,2.3.2.1.2.1.,5
795,полагать,2.3.2.1,2.3.2.1.2.5.,5
796,положить,2.3.2.3,2.3.2.3.1.4.,0
797,положиться,2.3.2.1,2.3.2.1.6.3.,1
798,полюбить,2.3.2.2,2.3.2.2.2.2.2.1.,1
799,полюбить,2.3.2.2,2.3.2.2.2.2.3.1.1.,1
