n_dimensions,n_clusters,mean_ent,n_neighbors,run_id
250,86,0.5756471885211288,100,4868
250,87,0.5706098762194501,100,4869
250,88,0.5684016762013272,100,4870
250,89,0.5671728064841537,100,4871
200,3,0.8691876075350667,5,4872
200,4,0.8969598086869698,5,4873
200,5,0.8548981810033235,5,4874
200,6,0.8387930016449321,5,4875
200,7,0.8161626356109694,5,4876
200,8,0.8099245246851834,5,4877
200,9,0.7977013362314158,5,4878
200,10,0.7822416592797964,5,4879
200,11,0.787119303310138,5,4880
200,12,0.7720519539913645,5,4881
200,13,0.7548150278843975,5,4882
200,14,0.7467916258931437,5,4883
200,15,0.7325528936466948,5,4884
200,16,0.7180971656857138,5,4885
200,17,0.7094617631246507,5,4886
200,18,0.7067948309814747,5,4887
200,19,0.7155913861539882,5,4888
200,20,0.7055218281774291,5,4889
200,21,0.6870298880274854,5,4890
200,22,0.6726837553476214,5,4891
200,23,0.6404339930354918,5,4892
200,24,0.6416663090076781,5,4893
200,25,0.6337087758848304,5,4894
200,26,0.6333190780873573,5,4895
200,27,0.642397845116055,5,4896
200,28,0.6502251013287612,5,4897
200,29,0.6465974689446847,5,4898
200,30,0.6457463194992882,5,4899
200,31,0.6454079078282412,5,4900
200,32,0.6497135686334303,5,4901
200,33,0.6397194029635246,5,4902
200,34,0.635795393562774,5,4903
200,35,0.6339894734097253,5,4904
200,36,0.635942501174682,5,4905
200,37,0.6284534395523572,5,4906
200,38,0.6377875174945428,5,4907
200,39,0.6385917141521654,5,4908
200,40,0.6341977425873865,5,4909
200,41,0.6307436602353758,5,4910
200,42,0.6327485247772376,5,4911
200,43,0.6339047382261783,5,4912
200,44,0.635070474319792,5,4913
200,45,0.6241372107746487,5,4914
200,46,0.626903189022513,5,4915
200,47,0.6291596240051919,5,4916
200,48,0.6249145778800506,5,4917
200,49,0.6247418282314433,5,4918
200,50,0.6232975671093921,5,4919
200,51,0.6214125127754646,5,4920
200,52,0.6211696429366131,5,4921
200,53,0.6151545556550201,5,4922
200,54,0.6098128051911523,5,4923
200,55,0.6044345266011589,5,4924
200,56,0.6060738247751347,5,4925
200,57,0.5964361069360061,5,4926
200,58,0.5931465090814869,5,4927
200,59,0.5912272191286532,5,4928
200,60,0.5922042909927023,5,4929
200,61,0.5958054972516897,5,4930
200,62,0.5874823990257126,5,4931
200,63,0.5808165907671046,5,4932
200,64,0.5731763345067956,5,4933
200,65,0.5735189306274348,5,4934
200,66,0.57555165070612,5,4935
200,67,0.5669501783125486,5,4936
200,68,0.5620964268202194,5,4937
200,69,0.5542921117224214,5,4938
200,70,0.5463736529835297,5,4939
200,71,0.5391866027183104,5,4940
200,72,0.5378951581350672,5,4941
200,73,0.5459797688048563,5,4942
200,74,0.5430165290994685,5,4943
200,75,0.5415571350358264,5,4944
200,76,0.5441437467669415,5,4945
200,77,0.5394567043820814,5,4946
200,78,0.5391462110986366,5,4947
200,79,0.536867255021063,5,4948
200,80,0.5386151762379645,5,4949
200,81,0.532217881995336,5,4950
200,82,0.5320646612110429,5,4951
200,83,0.5304067109755561,5,4952
200,84,0.5266963402418327,5,4953
200,85,0.525647554218589,5,4954
200,86,0.5226735191311741,5,4955
200,87,0.5223491997522358,5,4956
200,88,0.5169351826472762,5,4957
200,89,0.5111269221680933,5,4958
200,3,0.8572861331553138,10,4959
200,4,0.8249739685471198,10,4960
200,5,0.8078858383261206,10,4961
200,6,0.7725926029111713,10,4962
200,7,0.7494136138568169,10,4963
200,8,0.766064012930447,10,4964
200,9,0.7491885699007578,10,4965
200,10,0.7460141855398187,10,4966
200,11,0.7759941650249206,10,4967
200,12,0.7604735389393819,10,4968
200,13,0.7507485195451923,10,4969
200,14,0.7415167356401444,10,4970
200,15,0.7432283119298136,10,4971
200,16,0.7420995603002465,10,4972
200,17,0.7211213931012904,10,4973
200,18,0.7132749050715362,10,4974
200,19,0.7032053714803647,10,4975
200,20,0.6972053378308967,10,4976
200,21,0.6666230330659842,10,4977
200,22,0.6699456679673723,10,4978
200,23,0.6742093522946493,10,4979
200,24,0.6784987051722862,10,4980
200,25,0.6802526556781526,10,4981
200,26,0.6634355081878905,10,4982
200,27,0.6557487576055813,10,4983
200,28,0.6410977001845681,10,4984
200,29,0.6350871164766606,10,4985
200,30,0.622634638017295,10,4986
200,31,0.6262318681219229,10,4987
200,32,0.6327673737701833,10,4988
200,33,0.6258859824775717,10,4989
200,34,0.6249718961155287,10,4990
200,35,0.6311514549841455,10,4991
200,36,0.641104816485639,10,4992
200,37,0.6330491963293982,10,4993
200,38,0.640755632054009,10,4994
200,39,0.6389690375087357,10,4995
200,40,0.6480471262442297,10,4996
200,41,0.6452220830665208,10,4997
200,42,0.6458117947447202,10,4998
200,43,0.6380028674713456,10,4999
200,44,0.6423811825421297,10,5000
200,45,0.6436627724221788,10,5001
200,46,0.6431199455856536,10,5002
200,47,0.6400262171385754,10,5003
200,48,0.6401414120167498,10,5004
200,49,0.6327384608441844,10,5005
200,50,0.6257460021216021,10,5006
200,51,0.6267929538696145,10,5007
200,52,0.6240385991882534,10,5008
200,53,0.6228068789918879,10,5009
200,54,0.627044734786267,10,5010
200,55,0.6085053928987386,10,5011
200,56,0.6085257835223565,10,5012
200,57,0.6101580091756136,10,5013
200,58,0.6061968399016462,10,5014
200,59,0.6039763041649164,10,5015
200,60,0.5976247462453401,10,5016
200,61,0.5914724870571266,10,5017
200,62,0.5925457855987076,10,5018
200,63,0.5919710096969898,10,5019
200,64,0.5881758320543911,10,5020
200,65,0.5930981986500183,10,5021
200,66,0.590118912937202,10,5022
200,67,0.5913754475735167,10,5023
200,68,0.58594932268083,10,5024
200,69,0.5873448450881461,10,5025
200,70,0.5865806148611844,10,5026
200,71,0.5893533530111423,10,5027
200,72,0.5925126314066242,10,5028
200,73,0.5921517512760499,10,5029
200,74,0.5875145975436968,10,5030
200,75,0.5902480063342537,10,5031
200,76,0.5904870886264975,10,5032
200,77,0.5847371153354655,10,5033
200,78,0.5851609271145224,10,5034
200,79,0.5787691219872114,10,5035
200,80,0.576808858510365,10,5036
200,81,0.5709682788703299,10,5037
200,82,0.567842646770121,10,5038
200,83,0.5638708816493796,10,5039
200,84,0.5586983972806592,10,5040
200,85,0.5547605569332653,10,5041
200,86,0.5486785656174119,10,5042
200,87,0.54575637274383,10,5043
200,88,0.5467555259064384,10,5044
200,89,0.5453023564072849,10,5045
200,3,0.8622066932312943,20,5046
200,4,0.811757787363329,20,5047
200,5,0.7708193374132273,20,5048
200,6,0.7655891299456282,20,5049
200,7,0.7445525497288065,20,5050
200,8,0.7754465605637064,20,5051
200,9,0.790132022536395,20,5052
200,10,0.7828018951497054,20,5053
200,11,0.7541756118782899,20,5054
200,12,0.7430903456558925,20,5055
200,13,0.7285998893210628,20,5056
200,14,0.7180127050183888,20,5057
200,15,0.71097964363758,20,5058
200,16,0.7119491066222141,20,5059
200,17,0.704530256701319,20,5060
200,18,0.7052729597291236,20,5061
200,19,0.7177415253340911,20,5062
200,20,0.7276044557289683,20,5063
200,21,0.6696246772338056,20,5064
200,22,0.668772046107335,20,5065
200,23,0.6611051140708156,20,5066
200,24,0.6661632135074693,20,5067
200,25,0.6511323815302806,20,5068
200,26,0.6388524896682676,20,5069
200,27,0.6454889600701402,20,5070
200,28,0.6529307879633094,20,5071
200,29,0.6474010437808132,20,5072
200,30,0.6462181296708283,20,5073
200,31,0.6374796147934655,20,5074
200,32,0.6453908493484353,20,5075
200,33,0.6386384978021348,20,5076
200,34,0.643248724901782,20,5077
200,35,0.6574767968987136,20,5078
200,36,0.6398007669921764,20,5079
200,37,0.6352199083565158,20,5080
200,38,0.6325847198983094,20,5081
200,39,0.6296599627683046,20,5082
200,40,0.6389123946364633,20,5083
200,41,0.6451367609548886,20,5084
200,42,0.6357348620147014,20,5085
200,43,0.6327502643823177,20,5086
200,44,0.6361447239070098,20,5087
200,45,0.6441555490603166,20,5088
200,46,0.6411541162880333,20,5089
200,47,0.641936141674047,20,5090
200,48,0.6353114459039754,20,5091
200,49,0.6347469921266538,20,5092
200,50,0.6318688004298463,20,5093
200,51,0.620600604532024,20,5094
200,52,0.6178297201764911,20,5095
200,53,0.6280571201203912,20,5096
200,54,0.6202858442819141,20,5097
200,55,0.6079401799545221,20,5098
200,56,0.6131143315003994,20,5099
200,57,0.6095395768060459,20,5100
200,58,0.6118908759592978,20,5101
200,59,0.6032886849655104,20,5102
200,60,0.6024576596277388,20,5103
200,61,0.5971562945004063,20,5104
200,62,0.5907908901290503,20,5105
200,63,0.5962084920450903,20,5106
200,64,0.5901007905419076,20,5107
200,65,0.5808276695946465,20,5108
200,66,0.5780565311102724,20,5109
200,67,0.5840723224371523,20,5110
200,68,0.5833504990191397,20,5111
200,69,0.5807512999566405,20,5112
200,70,0.5741135357617198,20,5113
200,71,0.5698480256939323,20,5114
200,72,0.5753467784104028,20,5115
200,73,0.5761138812234141,20,5116
200,74,0.5745948383000307,20,5117
200,75,0.5740876535811467,20,5118
200,76,0.5768304178441245,20,5119
200,77,0.5775557143824097,20,5120
200,78,0.5746453208800326,20,5121
200,79,0.5720553263900718,20,5122
200,80,0.5657912105997649,20,5123
200,81,0.5652359393140983,20,5124
200,82,0.5721973001990281,20,5125
200,83,0.5658174458451729,20,5126
200,84,0.5609449668258905,20,5127
200,85,0.5585906732246531,20,5128
200,86,0.5578723964327373,20,5129
200,87,0.5591396176212887,20,5130
200,88,0.5607016073211164,20,5131
200,89,0.5598824108124758,20,5132
200,3,0.8597243512795378,100,5133
200,4,0.7821538823513496,100,5134
200,5,0.7544426508611239,100,5135
200,6,0.7724529489071256,100,5136
200,7,0.7604018643521657,100,5137
200,8,0.7369043796580026,100,5138
200,9,0.7369407037755235,100,5139
200,10,0.758872041370339,100,5140
200,11,0.7555504677819852,100,5141
200,12,0.7466997734857751,100,5142
200,13,0.7536777261076911,100,5143
200,14,0.7381167490295215,100,5144
200,15,0.7331330040034847,100,5145
200,16,0.7293461618060875,100,5146
200,17,0.7082552278726647,100,5147
200,18,0.6985199709177236,100,5148
200,19,0.7058746870872186,100,5149
200,20,0.7105562870825125,100,5150
200,21,0.6961171695180735,100,5151
200,22,0.6975155823252104,100,5152
200,23,0.6953445192675902,100,5153
200,24,0.6936682053622641,100,5154
200,25,0.6987490674540926,100,5155
200,26,0.6924371711863226,100,5156
200,27,0.6878596576244086,100,5157
200,28,0.6806349634545095,100,5158
200,29,0.6914215879397877,100,5159
200,30,0.6893757605300507,100,5160
200,31,0.6785194784529931,100,5161
200,32,0.6744459661218866,100,5162
200,33,0.6810932901208658,100,5163
200,34,0.6856539453792662,100,5164
200,35,0.6730638222892067,100,5165
200,36,0.6700020406376204,100,5166
200,37,0.6587885401148711,100,5167
200,38,0.6630711773488397,100,5168
200,39,0.6539414185837001,100,5169
200,40,0.6436820257258411,100,5170
200,41,0.6426869576319038,100,5171
200,42,0.6401460377129229,100,5172
200,43,0.6328681731275491,100,5173
200,44,0.6317836409830161,100,5174
200,45,0.6330905635160543,100,5175
200,46,0.6303691588592388,100,5176
200,47,0.6337047841015999,100,5177
200,48,0.6290947533240131,100,5178
200,49,0.6337351365887752,100,5179
200,50,0.6278232850779094,100,5180
200,51,0.6199297757272456,100,5181
200,52,0.6225265467738826,100,5182
200,53,0.6110204953668825,100,5183
200,54,0.6090497313392402,100,5184
200,55,0.6205086595720646,100,5185
200,56,0.622662926375566,100,5186
200,57,0.6205871466148947,100,5187
200,58,0.6221729189231883,100,5188
200,59,0.6244567717235749,100,5189
200,60,0.6207728180045248,100,5190
200,61,0.6171012123205944,100,5191
200,62,0.6183192553257555,100,5192
200,63,0.6186413004380498,100,5193
200,64,0.6130072167373849,100,5194
200,65,0.619405313255882,100,5195
200,66,0.6212994768197637,100,5196
200,67,0.6125734719246932,100,5197
200,68,0.6131746549420293,100,5198
200,69,0.6131899764309597,100,5199
200,70,0.6062594941492594,100,5200
200,71,0.6089886263582727,100,5201
200,72,0.6067625564354243,100,5202
200,73,0.6038230111661318,100,5203
200,74,0.6069235151299616,100,5204
200,75,0.6001640367501926,100,5205
200,76,0.5975504824034958,100,5206
200,77,0.5856663075186375,100,5207
200,78,0.5875575328222129,100,5208
200,79,0.5896704909974042,100,5209
200,80,0.57722180700221,100,5210
200,81,0.5741333800473214,100,5211
200,82,0.5688796904667671,100,5212
200,83,0.5699272441423311,100,5213
200,84,0.5709225094612903,100,5214
200,85,0.5724124205969345,100,5215
200,86,0.571217874123601,100,5216
200,87,0.5649800795693057,100,5217
200,88,0.5593289949434636,100,5218
200,89,0.5511997128010465,100,5219
150,3,0.8712729762478929,5,5220
150,4,0.8416721538948322,5,5221
150,5,0.8161282871835395,5,5222
150,6,0.8256246827166746,5,5223
150,7,0.8253733638010124,5,5224
150,8,0.8220128695099592,5,5225
150,9,0.7952699875996367,5,5226
150,10,0.8023546841667943,5,5227
150,11,0.8013702705594915,5,5228
150,12,0.7966898704043227,5,5229
150,13,0.7909952795699078,5,5230
150,14,0.8102924297130262,5,5231
150,15,0.7767444080275787,5,5232
150,16,0.7762249845964633,5,5233
150,17,0.7535358573046991,5,5234
150,18,0.7535918388919136,5,5235
150,19,0.7232151762787339,5,5236
150,20,0.7277138269599579,5,5237
150,21,0.7098108794688879,5,5238
150,22,0.7083439910614518,5,5239
150,23,0.6927620822794162,5,5240
150,24,0.6892089727007322,5,5241
150,25,0.6563958520826827,5,5242
150,26,0.6626229290624598,5,5243
150,27,0.660069146724593,5,5244
150,28,0.6491591775694731,5,5245
150,29,0.6612199903123672,5,5246
150,30,0.6556882224076499,5,5247
150,31,0.6540964039137427,5,5248
150,32,0.6557284559237453,5,5249
150,33,0.6499859346109169,5,5250
150,34,0.6610238741280874,5,5251
150,35,0.6586448413306412,5,5252
150,36,0.6548166427828819,5,5253
150,37,0.6550161699083072,5,5254
150,38,0.6547021495831183,5,5255
150,39,0.641511992205881,5,5256
150,40,0.6512165931580702,5,5257
150,41,0.6542500753104363,5,5258
150,42,0.6443488721151747,5,5259
150,43,0.6453659895388604,5,5260
150,44,0.6476224156010919,5,5261
150,45,0.6409768357614674,5,5262
150,46,0.6442394054246561,5,5263
150,47,0.6473828244348927,5,5264
150,48,0.6464610154848432,5,5265
150,49,0.642707501804334,5,5266
150,50,0.6325402709138137,5,5267
150,51,0.6304032327946169,5,5268
150,52,0.6171113834010231,5,5269
150,53,0.6161301859649742,5,5270
150,54,0.6096752922335303,5,5271
150,55,0.6059435732013375,5,5272
150,56,0.595733572997217,5,5273
150,57,0.5969185630054509,5,5274
150,58,0.5868926706274233,5,5275
150,59,0.5871420966907058,5,5276
150,60,0.5926045420726447,5,5277
150,61,0.5931707166203148,5,5278
150,62,0.5897777445869706,5,5279
150,63,0.5907019010660641,5,5280
150,64,0.5895169628269943,5,5281
150,65,0.5818700159556883,5,5282
150,66,0.5863295659849509,5,5283
150,67,0.5825484649568992,5,5284
150,68,0.5784260210525405,5,5285
150,69,0.5805345681395774,5,5286
150,70,0.5769083604605287,5,5287
150,71,0.5776990538892056,5,5288
150,72,0.5729092788951563,5,5289
150,73,0.5739889304640979,5,5290
150,74,0.5798464332879558,5,5291
150,75,0.5762716973944414,5,5292
150,76,0.5782030779744686,5,5293
150,77,0.5782635998961377,5,5294
150,78,0.5792385762448549,5,5295
150,79,0.5823380077270335,5,5296
150,80,0.5851810846845,5,5297
150,81,0.5838796280160347,5,5298
150,82,0.5809580478314893,5,5299
150,83,0.5819804523362031,5,5300
150,84,0.5829050314326402,5,5301
150,85,0.5772921181677924,5,5302
150,86,0.5813819127581059,5,5303
150,87,0.5773527720518105,5,5304
150,88,0.5712041085374167,5,5305
150,89,0.5685661510102065,5,5306
150,3,0.8571533735114446,10,5307
150,4,0.8709145818210351,10,5308
150,5,0.7702389937849279,10,5309
150,6,0.7981581748856142,10,5310
150,7,0.7997069669145832,10,5311
150,8,0.7709312773325367,10,5312
150,9,0.7502867897887058,10,5313
150,10,0.7515160987127067,10,5314
150,11,0.7347531678167065,10,5315
150,12,0.75053110421849,10,5316
150,13,0.7363712988848103,10,5317
150,14,0.7413108919411504,10,5318
150,15,0.7289627379826642,10,5319
150,16,0.7177470019433007,10,5320
150,17,0.6979639043472811,10,5321
150,18,0.6915459842349219,10,5322
150,19,0.7036819642588847,10,5323
150,20,0.6928812697005836,10,5324
150,21,0.7279833797396299,10,5325
150,22,0.7210476553043086,10,5326
150,23,0.7173240627762035,10,5327
150,24,0.6972602181269064,10,5328
150,25,0.6899608213809962,10,5329
150,26,0.6815564220129808,10,5330
150,27,0.6802646916434121,10,5331
150,28,0.6744683345283412,10,5332
150,29,0.6692787504363407,10,5333
150,30,0.6746358811671684,10,5334
150,31,0.6575600042763632,10,5335
150,32,0.6443551208334802,10,5336
150,33,0.6472114707263794,10,5337
150,34,0.642339783636788,10,5338
150,35,0.6399930072932746,10,5339
150,36,0.6318065057843618,10,5340
150,37,0.6334884383391282,10,5341
150,38,0.6336972446423111,10,5342
150,39,0.6277912148746116,10,5343
150,40,0.6252649694753369,10,5344
150,41,0.6278276299663248,10,5345
150,42,0.6310629844865071,10,5346
150,43,0.6273733207481884,10,5347
150,44,0.631117978163381,10,5348
150,45,0.6254641526527015,10,5349
150,46,0.6140876609785347,10,5350
150,47,0.624680351215628,10,5351
150,48,0.6293686639158568,10,5352
150,49,0.6125090438001023,10,5353
150,50,0.6139056641028247,10,5354
150,51,0.6130887618047302,10,5355
150,52,0.6071510042547851,10,5356
150,53,0.6003984445447507,10,5357
150,54,0.6053403809621747,10,5358
150,55,0.6254797839210726,10,5359
150,56,0.6192633779079175,10,5360
150,57,0.6153351369300555,10,5361
150,58,0.6163337231136358,10,5362
150,59,0.6141689126692009,10,5363
150,60,0.6169280532374973,10,5364
150,61,0.6226415568549261,10,5365
150,62,0.6198456991118151,10,5366
150,63,0.6176340145323768,10,5367
150,64,0.6131544379504956,10,5368
150,65,0.613002066259032,10,5369
150,66,0.610742501511995,10,5370
150,67,0.6085465235206992,10,5371
150,68,0.6015539324599928,10,5372
150,69,0.5982001440320512,10,5373
150,70,0.5977505854293104,10,5374
150,71,0.5907791172360365,10,5375
150,72,0.5912842512711497,10,5376
150,73,0.586056054185966,10,5377
150,74,0.5868464871889252,10,5378
150,75,0.5802382925059046,10,5379
150,76,0.580666512952488,10,5380
150,77,0.5764589159310354,10,5381
150,78,0.5724274485017692,10,5382
150,79,0.5723600830124781,10,5383
150,80,0.5724296798609226,10,5384
150,81,0.5706699599039854,10,5385
150,82,0.5680283717335602,10,5386
150,83,0.5698283710396277,10,5387
150,84,0.5631378819840891,10,5388
150,85,0.560004426823784,10,5389
150,86,0.5599074581549986,10,5390
150,87,0.5578945669051449,10,5391
150,88,0.5512620252481216,10,5392
150,89,0.5467649461410499,10,5393
150,3,0.8624051506877669,20,5394
150,4,0.8604906803203868,20,5395
150,5,0.73940507531529,20,5396
150,6,0.7344617649443373,20,5397
150,7,0.7254334900826007,20,5398
150,8,0.7293732932321999,20,5399
150,9,0.7270951284087999,20,5400
150,10,0.7347381627717995,20,5401
150,11,0.7541514858916462,20,5402
150,12,0.7325558467181398,20,5403
150,13,0.7326566405344368,20,5404
150,14,0.7407793165398937,20,5405
150,15,0.7293380849765624,20,5406
150,16,0.7399940857266322,20,5407
150,17,0.7362984441102399,20,5408
150,18,0.7256312323776865,20,5409
150,19,0.6997310737445952,20,5410
150,20,0.6838873097250955,20,5411
150,21,0.7040780447384972,20,5412
150,22,0.7184432808440983,20,5413
150,23,0.7085977390387331,20,5414
150,24,0.7163815838166206,20,5415
150,25,0.7099817974558665,20,5416
150,26,0.7110266980650534,20,5417
150,27,0.6986583307761878,20,5418
150,28,0.6934239542296038,20,5419
150,29,0.6872092602258868,20,5420
150,30,0.6688294457007053,20,5421
150,31,0.6640297396791554,20,5422
150,32,0.6629207139388869,20,5423
150,33,0.653416633656854,20,5424
150,34,0.634911109615861,20,5425
150,35,0.6344881077212514,20,5426
150,36,0.6430671859186929,20,5427
150,37,0.6503593364167336,20,5428
150,38,0.6429583149777152,20,5429
150,39,0.6431444100001823,20,5430
150,40,0.6421205277565236,20,5431
150,41,0.6300357641761264,20,5432
150,42,0.6345018307006908,20,5433
150,43,0.6361504482117553,20,5434
150,44,0.628894804115279,20,5435
150,45,0.6345761340456636,20,5436
150,46,0.6497909454962685,20,5437
150,47,0.6469428447972645,20,5438
150,48,0.6379917791401271,20,5439
150,49,0.6374520088489677,20,5440
150,50,0.637859971847179,20,5441
150,51,0.6273580018955068,20,5442
150,52,0.6237108340710105,20,5443
150,53,0.6166106887980876,20,5444
150,54,0.6052933575010649,20,5445
150,55,0.6097784656345426,20,5446
150,56,0.6073821278371362,20,5447
150,57,0.6105558452067762,20,5448
150,58,0.6043674282919954,20,5449
150,59,0.6042786148955723,20,5450
150,60,0.6057916030988266,20,5451
150,61,0.5996744066824178,20,5452
150,62,0.5950054643460215,20,5453
150,63,0.596477043659258,20,5454
150,64,0.5941299292787556,20,5455
150,65,0.5979287580875895,20,5456
150,66,0.5944293452145705,20,5457
150,67,0.5999031074003357,20,5458
150,68,0.5941147371257396,20,5459
150,69,0.5856285133847645,20,5460
150,70,0.5856054287803175,20,5461
150,71,0.5796292597350525,20,5462
150,72,0.5725169227684744,20,5463
150,73,0.5661191597297168,20,5464
150,74,0.5661958534502954,20,5465
150,75,0.5787538487112587,20,5466
150,76,0.5783277572577706,20,5467
150,77,0.579588859221381,20,5468
150,78,0.5754777800089674,20,5469
150,79,0.5698592039990463,20,5470
150,80,0.5629248137336849,20,5471
150,81,0.5594377240790003,20,5472
150,82,0.561682392593241,20,5473
150,83,0.5639376591277617,20,5474
150,84,0.5615106871500916,20,5475
150,85,0.5621700384859375,20,5476
150,86,0.5603566349037381,20,5477
150,87,0.5593969400110017,20,5478
150,88,0.5539314557178937,20,5479
150,89,0.5475906927199554,20,5480
150,3,0.8606139715329907,100,5481
150,4,0.8573628610367618,100,5482
150,5,0.7517262290662925,100,5483
150,6,0.7545830309721846,100,5484
150,7,0.7412269527529531,100,5485
150,8,0.792544043527467,100,5486
150,9,0.773681029494017,100,5487
150,10,0.7598388376061413,100,5488
150,11,0.7640637169219108,100,5489
150,12,0.7628940916310308,100,5490
150,13,0.7663098571051992,100,5491
150,14,0.7520305323171089,100,5492
150,15,0.7455596824282141,100,5493
150,16,0.740365779784758,100,5494
150,17,0.7214895455172051,100,5495
150,18,0.7074873654288818,100,5496
150,19,0.6969007427603685,100,5497
150,20,0.6929267707985384,100,5498
150,21,0.6963742885643164,100,5499
150,22,0.6868472964204351,100,5500
150,23,0.6591033440025984,100,5501
150,24,0.6650832354120997,100,5502
150,25,0.6737186353245131,100,5503
150,26,0.6683421342785902,100,5504
150,27,0.6544235650395711,100,5505
150,28,0.6458656021635205,100,5506
150,29,0.65940343422987,100,5507
150,30,0.6602794975079128,100,5508
150,31,0.6748595065286624,100,5509
150,32,0.664978838475023,100,5510
150,33,0.6721931219809067,100,5511
150,34,0.6845658534857866,100,5512
150,35,0.6838709492865017,100,5513
150,36,0.6696854698278281,100,5514
150,37,0.6720069905440466,100,5515
150,38,0.6618993765854683,100,5516
150,39,0.6578790886653819,100,5517
150,40,0.6620774790596088,100,5518
150,41,0.663726473621317,100,5519
150,42,0.664380595154497,100,5520
150,43,0.6607864080801648,100,5521
150,44,0.657924597413096,100,5522
150,45,0.6605904586565355,100,5523
150,46,0.6651469463314129,100,5524
150,47,0.658866587987939,100,5525
150,48,0.6587633322921733,100,5526
150,49,0.6645327198123504,100,5527
150,50,0.6691668710762186,100,5528
150,51,0.666711205348141,100,5529
150,52,0.6675220775267522,100,5530
150,53,0.6587864704653313,100,5531
150,54,0.6486017234061833,100,5532
150,55,0.6539611693109835,100,5533
150,56,0.6667204024124045,100,5534
150,57,0.6667942389471987,100,5535
150,58,0.6681611521064328,100,5536
150,59,0.6656190264374798,100,5537
150,60,0.6663767190443878,100,5538
150,61,0.6646763331692846,100,5539
150,62,0.6584738229841428,100,5540
150,63,0.6587824370491362,100,5541
150,64,0.647999174054869,100,5542
150,65,0.6384386128311453,100,5543
150,66,0.6456568648979681,100,5544
150,67,0.636679524376895,100,5545
150,68,0.6359595759591795,100,5546
150,69,0.6337854319427962,100,5547
150,70,0.6273481805815576,100,5548
150,71,0.6243204477883479,100,5549
150,72,0.6217555313761673,100,5550
150,73,0.6167788511014158,100,5551
150,74,0.6212150706304681,100,5552
150,75,0.6142752244399272,100,5553
150,76,0.6159937000481898,100,5554
150,77,0.6148081125978079,100,5555
150,78,0.6099044552801155,100,5556
150,79,0.6111545288282673,100,5557
150,80,0.607332297032264,100,5558
150,81,0.6077491485291979,100,5559
150,82,0.5977235230565476,100,5560
150,83,0.5948573776406939,100,5561
150,84,0.5916595123388037,100,5562
150,85,0.5846988121936412,100,5563
150,86,0.5845965567971013,100,5564
150,87,0.5811802716090678,100,5565
150,88,0.5742402748021456,100,5566
150,89,0.5708555268901995,100,5567
100,3,0.8623646805734232,5,5568
100,4,0.8616096104782403,5,5569
100,5,0.8539599629238819,5,5570
100,6,0.8419474726052236,5,5571
100,7,0.8255073864629354,5,5572
100,8,0.8120462382170952,5,5573
100,9,0.7775346029070368,5,5574
100,10,0.7798075597436805,5,5575
100,11,0.7651392156494962,5,5576
100,12,0.7214030806616293,5,5577
100,13,0.731023661844155,5,5578
100,14,0.7313369416253389,5,5579
100,15,0.7248112097460968,5,5580
100,16,0.7268021681519109,5,5581
100,17,0.74376598090117,5,5582
100,18,0.7476497318057722,5,5583
100,19,0.7473045530499008,5,5584
100,20,0.6997020048023078,5,5585
100,21,0.7361149393466666,5,5586
100,22,0.7287539314974419,5,5587
100,23,0.7177359593699472,5,5588
100,24,0.7132002673612311,5,5589
100,25,0.7115778551378412,5,5590
100,26,0.7149555278199065,5,5591
100,27,0.6833760116274369,5,5592
100,28,0.6817918242642822,5,5593
100,29,0.6437386110667516,5,5594
100,30,0.6384868231015447,5,5595
100,31,0.6294641047997372,5,5596
100,32,0.6309589400874418,5,5597
100,33,0.6148575331113961,5,5598
100,34,0.6030898575368504,5,5599
100,35,0.6043441851685362,5,5600
100,36,0.6004465280800754,5,5601
100,37,0.6051510942648747,5,5602
100,38,0.60181093336004,5,5603
100,39,0.6074907848319127,5,5604
100,40,0.6044977101918266,5,5605
100,41,0.602844726018582,5,5606
100,42,0.6109368231843315,5,5607
100,43,0.6095784964156002,5,5608
100,44,0.6047745899424177,5,5609
100,45,0.604510170085526,5,5610
100,46,0.6133378516004718,5,5611
100,47,0.623030105314231,5,5612
100,48,0.6186433196380069,5,5613
100,49,0.6219418703182337,5,5614
100,50,0.6299905905476156,5,5615
100,51,0.6231158624020483,5,5616
100,52,0.6251850087725644,5,5617
100,53,0.6169988422604129,5,5618
100,54,0.6082637014256059,5,5619
100,55,0.6109416508603719,5,5620
100,56,0.6100069427235871,5,5621
100,57,0.6126616989531322,5,5622
100,58,0.6045168971568808,5,5623
100,59,0.6070219712168001,5,5624
100,60,0.6090790569019627,5,5625
100,61,0.6088973090077993,5,5626
100,62,0.6095079821185787,5,5627
100,63,0.6086035502139806,5,5628
100,64,0.6119941727416024,5,5629
100,65,0.6101416287026484,5,5630
100,66,0.6128194800355566,5,5631
100,67,0.6132134685164586,5,5632
100,68,0.6063324062909349,5,5633
100,69,0.6062574492331287,5,5634
100,70,0.6064603260492019,5,5635
100,71,0.6074415880342735,5,5636
100,72,0.6058764942338478,5,5637
100,73,0.6051980644812338,5,5638
100,74,0.6026164965323674,5,5639
100,75,0.600328088094618,5,5640
100,76,0.5968914664558201,5,5641
100,77,0.592163174360639,5,5642
100,78,0.59525141818231,5,5643
100,79,0.5929237043621401,5,5644
100,80,0.5879700849932179,5,5645
100,81,0.5878273470416308,5,5646
100,82,0.5858045137011036,5,5647
